customer_id,full_name,phone,email,birth_date,city,segment,registration_date,status
9900,Моисей Венедиктович Журавлев,810860963859,prohorsolovev@example.net,1978-08-21,Almaty,premium,2023-09-23,inactive
9901,Лукьян Архипович Анисимов,365377872977,xnguyen@example.com,1980-02-27,Astana,premium,2023-04-15,inactive
9902,Феврония Мироновна Нестерова,746494349541,croberts@example.org,1991-05-17,Atyrau,mass,2025-09-30,blocked
9903,Christopher Christian,362268960271,sharon30@example.com,2005-03-16,Almaty,affluent,2022-10-29,blocked
9904,Ювеналий Тихонович Стрелков,538159020004,feofan2000@example.org,1980-10-22,Almaty,mass,2025-09-30,active
9905,Устинова Полина Геннадиевна,285309288885,thomas53@example.com,1976-10-17,Shymkent,premium,2025-02-10,blocked
9906,Моисей Евсеевич Фомин,285872606849,evgraf_1998@example.net,1987-11-26,Astana,premium,2026-02-27,inactive
9907,Stephanie Wright,018054508676,filatovalekse@example.com,1986-08-31,Astana,mass,2024-07-02,active
9908,Cheryl Davis,651694171411,,1985-05-24,Astana,affluent,2023-07-02,active
9909,Breanna Carter,398612788520,jarvisronald@example.net,2005-11-12,Atyrau,premium,2025-08-10,active
9910,Тарасов Родион Иосипович,141319767749,rmccann@example.org,1971-02-21,Atyrau,affluent,2025-06-17,inactive
9911,Любосмысл Тарасович Михеев,418764807954,,1987-05-16,Almaty,affluent,2023-07-30,active
9912,Лазарь Брониславович Осипов,067983011423,gfitzgerald@example.org,1975-05-08,Almaty,affluent,2026-04-03,active
9913,Cynthia Weber,148973736346,vissarionblinov@example.net,1973-12-20,Atyrau,premium,2024-10-28,inactive
9914,Медведев Бронислав Фёдорович,327903304107,castrobryan@example.com,1998-06-24,Karaganda,premium,2023-02-05,active
9915,Михайлова Анастасия Мироновна,534799638090,kozlovaoktjabrina@example.org,1974-05-11,Karaganda,affluent,2024-12-27,active
9916,Anthony Cook,967713946712,jennifersalas@example.org,2001-10-16,Atyrau,premium,2022-02-14,inactive
9917,Валентина Антоновна Давыдова,307382267704,codylang@example.net,1974-01-19,Shymkent,mass,2024-03-30,blocked
9918,Dominique Rhodes,073596799411,sherri37@example.net,1999-05-19,Shymkent,mass,2025-04-01,blocked
9919,Gina Hunt,465594689051,avtonomsavin@example.net,1970-01-23,Atyrau,affluent,2023-11-14,active
9920,Brian Elliott,630328045615,kuznetsovaklavdija@example.net,1967-07-18,Karaganda,affluent,2026-04-19,active
9921,Тамара Богдановна Устинова,115119598307,,1997-01-08,Shymkent,premium,2022-06-27,active
9922,Michele Morrison,583491684976,montoyacourtney@example.org,2001-05-13,Karaganda,mass,2023-07-29,active
9923,Jerry Evans,183752508412,austinrodriguez@example.com,1985-11-12,Atyrau,mass,2021-12-23,inactive
9924,Brian Osborn,809466331566,hshchukin@example.org,1971-12-05,Astana,affluent,2021-06-25,blocked
9925,Leroy Howard,366260539179,nikandruvarov@example.org,1975-12-19,Atyrau,mass,2024-03-05,blocked
9926,Miguel Salazar,689683212943,mary08@example.org,1999-09-09,Almaty,mass,2022-11-30,blocked
9927,Joseph Farley,955963710558,kristicompton@example.com,1978-05-08,Atyrau,affluent,2022-08-27,active
9928,Darrell Berry,383155376980,bryan55@example.net,1980-07-30,Almaty,premium,2022-08-13,inactive
9929,Кошелев Конон Викентьевич,326707394648,deborahanderson@example.com,1984-07-24,Almaty,mass,2023-03-09,inactive
9930,Синклитикия Леоновна Емельянова,747694008129,nshort@example.net,1970-09-08,Almaty,mass,2024-11-02,active
9931,James Boone,222623270674,hwilliams@example.net,1969-09-21,Astana,mass,2022-04-11,active
9932,Степанов Елисей Фёдорович,694171745658,radovan_1998@example.org,1979-07-20,Astana,mass,2022-06-18,blocked
9933,Кудрявцева Лидия Захаровна,981514541618,wesleymiles@example.org,1977-04-14,Astana,affluent,2022-01-31,inactive
9934,Kim Kent,736963718734,lgamble@example.net,2004-11-27,Karaganda,mass,2025-11-24,active
9935,Щербаков Петр Терентьевич,925922748220,venedikt_2023@example.org,2007-05-22,Atyrau,premium,2024-04-17,active
9936,Kristen Barnes,439668447775,silakonstantinov@example.net,2007-08-02,Shymkent,mass,2025-07-31,active
9937,тов. Васильев Филимон Ефимьевич,,,1992-09-15,Astana,mass,2022-06-13,inactive
9938,Пестова Тамара Болеславовна,113385684706,blohinzahar@example.com,1989-11-26,Astana,premium,2026-01-09,active
9939,Валерия Леонидовна Коновалова,768080447997,lobanovonufri@example.com,1995-10-11,Atyrau,affluent,2023-09-11,active
9940,Diana Simmons,983366538057,karp_2012@example.net,2003-05-10,Astana,premium,2025-07-28,blocked
9941,Зыков Пантелеймон Трофимович,707208342941,nikitakulakov@example.net,1995-02-21,Almaty,mass,2022-05-28,active
9942,Кулагин Терентий Иосипович,569645039666,simon41@example.org,1968-01-13,Astana,mass,2026-02-28,active
9943,Корнилова Лора Игоревна,222179887203,lavr_1970@example.net,1987-09-18,Atyrau,mass,2023-05-17,blocked
9944,Романов Поликарп Измаилович,986526994158,egarcia@example.org,1987-04-29,Atyrau,mass,2024-10-03,inactive
9945,Mr. Frederick Bennett,133275233422,jingram@example.net,1991-05-30,Shymkent,mass,2024-07-08,inactive
9946,Артемьева София Андреевна,519824838333,robert42@example.net,2004-12-24,Atyrau,premium,2024-09-04,active
9947,Марина Никифоровна Власова,979995408987,,2005-01-17,Almaty,mass,2024-03-04,active
9948,Jerry Walker,487550737138,arkadi_57@example.com,2007-11-22,Atyrau,mass,2024-05-12,inactive
9949,Анна Тимуровна Большакова,,timothy11@example.org,1996-03-30,Astana,premium,2022-03-22,inactive
9950,Шашков Фома Викентьевич,379867455221,tgalkina@example.org,1983-04-26,Shymkent,mass,2024-11-09,active
9951,George Wright,742893136503,alekse1976@example.com,2008-03-16,Astana,affluent,2025-12-21,active
9952,Jamie Douglas,662776576451,apollinari1973@example.org,1991-09-27,Shymkent,affluent,2023-06-05,active
9953,John Allen,781346193104,foka43@example.net,1979-03-08,Karaganda,mass,2023-09-24,inactive
9954,Cynthia Rasmussen,018406039776,ryan14@example.com,1987-02-15,Shymkent,affluent,2021-12-18,blocked
9955,Влас Ермилович Филиппов,445650766543,tristan21@example.net,1966-05-17,Karaganda,premium,2024-03-13,active
9956,Карпова Наина Валериевна,860493422380,iray@example.com,2002-07-29,Almaty,affluent,2024-02-11,active
9957,Thomas Mcguire,342738037407,izmail27@example.com,1972-10-20,Karaganda,premium,2025-05-09,inactive
9958,Dana Olson,779602923514,wheelerdonald@example.com,1992-09-18,Shymkent,mass,2023-04-26,active
9959,Lisa Griffin,377876980089,marian2009@example.com,2007-11-25,Atyrau,mass,2023-04-26,inactive
9960,Margaret George,391742514461,stephanie37@example.net,1978-03-19,Karaganda,mass,2025-06-09,blocked
9961,Rachel Harrison,091521046531,hutchinsonrussell@example.com,1973-10-10,Atyrau,affluent,2023-02-02,active
9962,Ия Романовна Капустина,045839217512,charles85@example.org,1981-08-30,Almaty,affluent,2021-12-25,active
9963,Matthew Peck,963894377523,nikolaeliseev@example.org,1995-08-02,Karaganda,mass,2021-10-01,active
9964,Jesus Ball,367105621011,,1985-08-19,Astana,premium,2026-03-11,blocked
9965,Родионова Фёкла Архиповна,,kalashnikovavde@example.org,1983-03-15,Astana,mass,2025-07-05,inactive
9966,Носков Кир Андреевич,931470813302,gavrilovtimofe@example.net,1985-10-17,Shymkent,mass,2021-12-03,active
9967,William Soto MD,844337085186,mechislav86@example.org,1996-10-16,Atyrau,premium,2021-12-13,active
9968,Stacie Henderson,666429191998,,1982-03-12,Atyrau,mass,2024-04-16,active
9969,Erik Howard,109637157491,,2005-04-29,Atyrau,mass,2024-06-04,blocked
9970,Katherine Robinson,618823276135,svetlana_86@example.com,1995-03-02,Astana,mass,2024-01-26,active
9971,Gregory Maxwell,905114037366,uthompson@example.net,1995-08-10,Shymkent,affluent,2024-06-23,active
9972,Bryan Martin,152903834727,pavel04@example.net,1996-03-04,Shymkent,mass,2022-10-11,active
9973,Jane Bailey,150359957318,timofeevpolikarp@example.com,1999-04-03,Shymkent,mass,2026-01-21,active
9974,Агата Александровна Смирнова,937809355623,,2003-03-30,Karaganda,premium,2025-09-03,active
9975,Robert Thomas,893474148424,,1966-07-13,Shymkent,premium,2023-01-12,inactive
9976,Нинель Архиповна Титова,674760252318,wmihalov@example.net,1969-07-22,Almaty,mass,2021-09-18,active
9977,Susan Stanley,969466680147,waynethompson@example.com,1991-08-10,Almaty,mass,2023-12-06,blocked
9978,Paige Soto,191248902523,aevseev@example.net,2004-06-20,Astana,mass,2025-12-16,blocked
9979,Родион Ааронович Игнатов,278057384966,doughertyjohnathan@example.com,1975-09-24,Almaty,mass,2022-05-12,active
9980,Andre Wilson,470910341676,uwilliams@example.com,1985-02-11,Karaganda,mass,2026-01-18,blocked
9981,Русакова Екатерина Руслановна,355952364761,joshuavalenzuela@example.org,1974-01-17,Karaganda,premium,2023-01-11,blocked
9982,Peter Rivera,128345362386,bbeljaeva@example.org,1984-04-04,Shymkent,mass,2024-02-18,blocked
9983,David Jackson,752544270714,kristen62@example.org,1973-05-09,Astana,mass,2025-02-25,active
9984,Лавр Витальевич Александров,325175541589,kolesnikovaanzhelika@example.com,1983-12-31,Karaganda,affluent,2025-01-10,active
9985,Kristen Johnson,039978021888,allison80@example.net,1967-04-20,Shymkent,mass,2025-05-30,active
9986,Аникита Алексеевич Сергеев,555801803188,montgomerykathy@example.com,1982-06-20,Astana,premium,2025-06-28,blocked
9987,Ратибор Ерофеевич Белов,244121617271,carla62@example.com,1981-02-04,Atyrau,mass,2021-09-30,active
9988,Bailey Gardner,249511542800,ivanna69@example.net,1967-04-24,Shymkent,mass,2022-02-17,blocked
9989,Маслова Майя Максимовна,394146769541,pelageja_2022@example.org,1998-02-23,Astana,affluent,2022-04-22,active
9990,Cheryl Davis,147280942802,brittney52@example.org,1970-08-01,Almaty,premium,2025-11-30,blocked
9991,Гаврилов Сидор Данилович,731943187856,markdaniels@example.net,1988-09-03,Shymkent,mass,2025-06-07,active
9992,Евстафий Венедиктович Орлов,538658920585,sshaffer@example.com,1975-02-28,Shymkent,premium,2023-02-03,inactive
9993,Joann Robinson,471430936307,sandra60@example.net,1977-01-07,Atyrau,premium,2022-05-30,active
9994,Афанасьев Прохор Геннадиевич,144860213568,emil_1998@example.org,1987-04-02,Shymkent,mass,2025-05-27,active
9995,Martin Evans,802195220112,taylormichael@example.com,1981-09-23,Shymkent,mass,2022-01-05,inactive
9996,Владлен Антонович Доронин,387642542380,lidija_2018@example.com,1983-07-08,Shymkent,premium,2025-10-14,inactive
9997,Казакова Екатерина Болеславовна,478671691311,bikovaagata@example.org,1995-08-24,Karaganda,mass,2022-04-25,active
9998,Ирина Константиновна Исаева,043564928247,jeremyharris@example.com,1985-04-02,Karaganda,mass,2025-07-02,active
9999,Randall Valencia,244017274973,nikanorsharov@example.net,1993-01-28,Atyrau,mass,2024-08-04,inactive
10000,Якушева Фаина Кузьминична,499868607456,sidor27@example.com,1982-09-12,Atyrau,mass,2024-07-16,active
10001,Michelle Sanders,446660271865,dana00@example.net,1969-10-18,Almaty,premium,2023-08-25,active
10002,Фадей Феоктистович Селиверстов,798087314705,arhipovaantonina@example.net,1982-11-26,Shymkent,mass,2025-05-24,active
10003,г-н Сидоров Леонид Филиппович,024310868414,wsuvorov@example.org,1989-09-03,Astana,mass,2024-11-11,inactive
10004,Julian Mccullough,284559520370,averki_75@example.net,1974-04-06,Shymkent,affluent,2025-12-12,inactive
10005,Jennifer Kerr,266352829940,tony70@example.com,1984-04-03,Astana,affluent,2021-11-17,inactive
10006,James Carr,425197671943,qallen@example.org,1975-05-09,Shymkent,mass,2023-11-16,active
10007,Corey Nelson,174649478178,,1968-02-23,Atyrau,mass,2024-08-23,active
10008,Omar Lane,802601351259,,1996-01-21,Atyrau,mass,2024-02-15,active
10009,Paul Williams,820541266476,demjan2010@example.net,1984-11-16,Astana,premium,2022-04-24,active
10010,Добромысл Димитриевич Доронин,164863325423,breannarodriguez@example.com,1966-10-31,Atyrau,mass,2021-08-03,active
10011,Paula Houston,489102961361,,1989-05-10,Atyrau,premium,2022-12-22,active
10012,Александра Анатольевна Коновалова,197299279944,nestor05@example.org,2003-03-09,Shymkent,mass,2022-12-22,active
10013,Casey Brooks,552969229204,bobilevantonin@example.com,2002-04-05,Karaganda,affluent,2025-09-05,blocked
10014,Jeffrey Thompson,627245870814,brownjoshua@example.net,2007-03-23,Karaganda,mass,2025-05-11,active
10015,Григорьева Анна Антоновна,536541766987,karlribakov@example.com,2006-11-15,Astana,mass,2023-01-14,active
10016,Мясникова Элеонора Георгиевна,101728917254,jessicagarcia@example.net,2002-03-09,Almaty,mass,2024-10-03,active
10017,Jesse Mendez,110224025955,bogdan_44@example.com,1984-09-30,Atyrau,mass,2025-03-25,blocked
10018,Моисеева Лукия Владиславовна,711607862260,jaroslav2004@example.com,1999-07-10,Karaganda,mass,2023-03-12,active
10019,Щербакова Лора Руслановна,,nazarovorest@example.net,1998-09-27,Atyrau,premium,2022-06-13,blocked
10020,Иванна Егоровна Авдеева,238252070055,wilkinsryan@example.com,2001-05-10,Shymkent,mass,2023-11-14,blocked
10021,Sarah Mccoy,157726491658,,2002-01-09,Astana,affluent,2021-05-16,inactive
10022,Акулина Натановна Николаева,017223120444,anatolifilatov@example.org,1969-02-27,Karaganda,mass,2022-04-19,active
10023,William Roberts,382939984526,filippsisoev@example.org,2007-10-13,Shymkent,mass,2022-11-02,active
10024,Наталья Тимуровна Данилова,335011038344,heather58@example.com,1966-10-01,Atyrau,mass,2025-04-01,blocked
10025,Jamie Leon,260171320961,nazarovustin@example.com,1969-06-21,Astana,mass,2023-07-23,active
10026,Lance Blankenship,862972190941,,2005-06-18,Shymkent,affluent,2022-04-06,active
10027,Joseph Marshall,246610818447,kiselevrodion@example.com,1991-07-02,Karaganda,premium,2021-07-17,blocked
10028,Matthew Watson,375891190720,karpmakarov@example.com,2002-04-09,Karaganda,mass,2025-10-07,blocked
10029,Jackson Estrada,357861605969,robertmitchell@example.org,1986-08-05,Shymkent,mass,2024-09-24,inactive
10030,Jacob Miller,185501353089,rodionovaglafira@example.net,1967-07-25,Atyrau,mass,2021-11-11,active
10031,Татьяна Альбертовна Кондратьева,237558429996,wrightmelissa@example.org,1985-04-14,Astana,premium,2023-04-04,blocked
10032,Никифор Игнатьевич Селезнев,845750606602,,1979-04-18,Almaty,premium,2022-08-23,active
10033,Victoria Mosley,788280929595,klavdija_04@example.org,1988-01-27,Atyrau,premium,2023-06-19,active
10034,Taylor Butler,020311452183,pankratabramov@example.com,1997-03-15,Atyrau,mass,2024-05-05,active
10035,Stephanie Blake,427442861861,soniashepherd@example.net,1969-05-22,Astana,mass,2024-07-07,blocked
10036,Логинова Лукия Аркадьевна,231007791764,rebeccacole@example.org,1976-06-07,Atyrau,premium,2021-07-24,active
10037,Дементьев Савватий Бенедиктович,909789070828,rosipova@example.org,1978-12-27,Atyrau,affluent,2025-11-06,blocked
10038,George Ortiz,087020928930,pmiller@example.org,1973-09-03,Atyrau,premium,2026-04-01,inactive
10039,Колесникова Мария Артемовна,655679214462,arefi76@example.net,2006-09-17,Karaganda,mass,2022-04-12,active
10040,Deanna Long,857135056490,bronislav_1988@example.org,2002-02-27,Astana,mass,2025-09-16,active
10041,Щербаков Ладислав Давидович,183190887249,willie08@example.org,1972-07-07,Karaganda,premium,2021-12-06,inactive
10042,Прокофий Елисеевич Панфилов,828230073951,kondratikrasilnikov@example.com,1998-01-05,Almaty,premium,2023-06-24,inactive
10043,Раиса Рудольфовна Логинова,082361408886,artem_2015@example.net,1991-12-17,Karaganda,mass,2025-09-19,inactive
10044,Stephen Jackson,549669879509,robert26@example.com,1984-08-17,Karaganda,mass,2022-10-10,active
10045,Галина Михайловна Филатова,735959626892,kononovevlampi@example.net,1995-07-31,Astana,affluent,2024-09-17,blocked
10046,Князева Раиса Константиновна,302286657794,,1982-07-13,Karaganda,mass,2025-04-10,active
10047,Casey Burnett,421656295414,petrovaangelina@example.org,2003-03-09,Atyrau,mass,2022-03-05,active
10048,Михаил Герасимович Филатов,720131191212,leonti2021@example.net,1994-03-24,Shymkent,premium,2023-09-12,active
10049,Семенов Фока Ермолаевич,,brianna90@example.com,1970-12-01,Shymkent,affluent,2026-04-15,active
10050,Tim Myers,501460584407,,2006-07-15,Karaganda,mass,2022-11-15,blocked
10051,Mark Smith,884750478623,laura31@example.com,1997-08-09,Karaganda,mass,2021-07-02,inactive
10052,Norman Lang,954388895710,tihonovanikita@example.com,1971-03-25,Atyrau,premium,2023-02-28,blocked
10053,Paul Simpson,169245149505,vladlen2018@example.com,1997-10-04,Astana,mass,2022-09-15,inactive
10054,Ann Mercado,735409291843,lora_47@example.com,1980-01-12,Astana,affluent,2023-08-15,active
10055,Матвеева Нинель Аскольдовна,935668444850,,1974-06-03,Astana,mass,2025-05-27,active
10056,Olivia Atkins,,svetozar1973@example.net,1973-02-24,Shymkent,mass,2022-05-25,active
10057,Heather Williams,960237448180,michael82@example.org,1968-01-09,Astana,mass,2024-09-11,active
10058,Гусев Ефрем Теймуразович,619677657258,pamela95@example.com,1995-05-06,Shymkent,premium,2023-10-04,inactive
10059,Степанова Евгения Вениаминовна,892926778567,georgesmith@example.net,1984-02-07,Almaty,mass,2024-05-05,blocked
10060,Mary Mathis,164987710989,rosstiffany@example.com,1991-07-29,Karaganda,premium,2023-05-09,inactive
10061,Kelly Daugherty,937746890081,rjones@example.org,1979-10-31,Atyrau,mass,2021-10-26,active
10062,Brett Becker,434757722303,thomasjoshua@example.net,1980-07-11,Astana,mass,2024-12-03,blocked
10063,Tara Garcia,306166988027,aleksandrovipat@example.com,2003-07-13,Shymkent,mass,2026-03-14,active
10064,Richard Grant,749180861785,sarah00@example.net,2002-09-26,Astana,premium,2021-11-30,inactive
10065,Савельева София Львовна,833440698387,rebeccabenjamin@example.com,1978-07-04,Astana,premium,2021-12-16,blocked
10066,Robert Baldwin,812563497496,venedikt2001@example.org,1976-07-25,Shymkent,mass,2025-03-17,active
10067,Dawn Bright,148637516236,saveli06@example.net,1981-07-14,Almaty,mass,2023-03-03,inactive
10068,Пелагея Никифоровна Сергеева,,jessica82@example.com,1972-02-26,Astana,premium,2022-12-01,inactive
10069,Лазарь Иосифович Гуляев,369284591684,zinovevaalevtina@example.com,1992-07-12,Almaty,premium,2024-12-21,active
10070,Людмила Евгеньевна Герасимова,430954141404,brownkara@example.org,1973-04-14,Karaganda,mass,2026-02-10,active
10071,Tyler Wise,909485494285,kromero@example.net,1999-06-23,Almaty,mass,2025-05-27,blocked
10072,Jon Martin,185439810728,feliks1976@example.com,1997-11-05,Shymkent,mass,2022-04-07,active
10073,Ия Эльдаровна Мельникова,929100484688,jakushevterenti@example.net,2004-07-31,Atyrau,affluent,2023-01-14,active
10074,Joshua Walker,258722725678,huanglisa@example.org,2001-01-26,Astana,affluent,2023-06-04,inactive
10075,Jennifer Cross,910401697763,novikovarefi@example.net,1969-11-27,Astana,mass,2024-05-25,active
10076,Уварова Октябрина Олеговна,442625125928,jill24@example.org,1987-07-15,Karaganda,affluent,2025-09-12,active
10077,Анжела Степановна Панова,320548047916,qterenteva@example.org,1990-04-11,Karaganda,mass,2021-08-23,active
10078,Richard Hamilton,274445143703,jeffrey97@example.org,1983-04-29,Shymkent,affluent,2022-07-20,active
10079,Иларион Артурович Сафонов,,maksimovsigizmund@example.org,2006-05-18,Atyrau,mass,2025-06-25,inactive
10080,Joseph Thompson,727216123074,lavrentevmstislav@example.com,1986-05-17,Atyrau,affluent,2025-10-06,active
10081,Rebecca Williams,,ernst_11@example.org,1989-02-02,Almaty,mass,2023-10-26,active
10082,Morgan Mccoy,329923828141,ermil_1989@example.net,1993-03-16,Atyrau,affluent,2022-04-09,active
10083,Филипп Германович Силин,052841841438,romanovmaksim@example.net,1986-03-23,Astana,mass,2024-10-17,active
10084,April Hammond,961010012049,reeddavid@example.org,1984-04-09,Almaty,mass,2022-02-23,inactive
10085,Зыков Евдоким Александрович,478227834421,daniel51@example.net,2007-11-26,Almaty,mass,2025-05-24,active
10086,Аполлон Измаилович Артемьев,774431684187,olga_1988@example.org,1978-08-26,Karaganda,mass,2022-10-01,blocked
10087,Николай Владиславович Беляков,956605822060,maja_2005@example.com,1981-01-15,Karaganda,mass,2021-10-20,blocked
10088,Mitchell Farrell,760198569407,,1978-12-09,Karaganda,mass,2022-01-12,blocked
10089,Шарова Юлия Афанасьевна,305026407844,samsonovaninel@example.net,1966-06-10,Shymkent,mass,2021-11-19,inactive
10090,Марк Феликсович Владимиров,292163961832,david82@example.org,1973-09-10,Karaganda,mass,2022-07-06,active
10091,Тимофеев Тихон Ааронович,939851260827,wsoboleva@example.com,2004-01-07,Karaganda,mass,2024-02-06,blocked
10092,Mark Jones,429022571839,narkis1978@example.org,2003-06-16,Almaty,affluent,2022-01-22,active
10093,Stacy Barnes,223610757136,,1991-09-05,Atyrau,affluent,2023-05-01,active
10094,Cameron Torres,969869512976,nosovparamon@example.com,1984-06-07,Astana,premium,2022-12-31,active
10095,Амос Евсеевич Панфилов,652860404905,cardenasbarbara@example.org,1981-05-12,Karaganda,mass,2022-09-15,active
10096,Felicia Velasquez,420968935900,,1985-12-29,Shymkent,affluent,2021-05-01,inactive
10097,Савельев Ипатий Ануфриевич,252384522212,csoboleva@example.net,2001-03-16,Karaganda,premium,2021-07-29,active
10098,Ashley Lowery,,ilarionlitkin@example.net,1977-04-01,Shymkent,mass,2023-10-16,active
10099,Ширяев Измаил Гордеевич,243583171778,lopezjohn@example.net,2000-05-29,Shymkent,premium,2022-06-11,active
10100,Thomas Hawkins,,nikon_12@example.com,1978-08-09,Karaganda,affluent,2026-02-23,blocked
10101,Jessica Mclean,427179213600,novakjonathan@example.com,1980-04-04,Karaganda,mass,2023-06-01,active
10102,Donna Jones,,wherrera@example.org,1975-05-14,Shymkent,premium,2026-02-16,active
10103,Rebecca Lucas,283416002711,gusevmakar@example.com,1982-04-29,Shymkent,mass,2023-01-29,active
10104,Thomas Jones,466947903223,brittanyanderson@example.net,1996-03-26,Astana,mass,2022-05-29,active
10105,Corey Pham,843967587982,nikifor_1983@example.org,1975-02-13,Atyrau,mass,2025-02-15,active
10106,Тамара Геннадьевна Маслова,357545010305,fedor_1987@example.org,1996-01-12,Astana,mass,2023-08-09,active
10107,Логинов Соломон Виленович,046527345180,jennifer40@example.org,1984-09-07,Astana,affluent,2025-07-10,blocked
10108,Анисимова Елизавета Матвеевна,360826187246,drozdovkarp@example.net,1989-12-12,Atyrau,premium,2022-09-28,inactive
10109,Randy Pearson,695797914450,pavel_1998@example.com,1978-11-25,Shymkent,mass,2023-08-03,active
10110,Cynthia Ballard,,,1994-07-23,Shymkent,affluent,2025-06-08,inactive
10111,Michelle Woodard,934194342859,vlukin@example.org,1971-10-31,Shymkent,mass,2025-04-07,blocked
10112,Капитон Тимурович Герасимов,574392436176,shelbywilliams@example.org,2003-08-16,Almaty,affluent,2023-08-09,blocked
10113,Алла Дмитриевна Герасимова,587586597673,orest1990@example.net,1993-12-27,Karaganda,mass,2023-06-24,inactive
10114,Jason Martinez,864289512769,mike56@example.net,1993-07-17,Karaganda,mass,2024-01-12,active
10115,Осип Фёдорович Мясников,917915655919,heatherburns@example.org,1979-07-01,Atyrau,mass,2022-09-28,active
10116,Alexander Garcia,628836100092,fturova@example.net,1986-02-12,Karaganda,affluent,2022-10-14,inactive
10117,Patrick Avila,802951825857,gushchinaekaterina@example.net,2002-01-12,Karaganda,mass,2022-11-05,active
10118,Клавдия Ждановна Козлова,926408659779,smithangela@example.com,1997-04-08,Karaganda,premium,2023-09-29,blocked
10119,David Ward,419593869926,nmathis@example.com,1998-08-04,Almaty,affluent,2024-09-22,active
10120,Timothy Hardy,022691417054,ldavis@example.com,1981-05-03,Shymkent,mass,2025-03-21,active
10121,Tina Anderson,154436112046,kdouglas@example.com,1973-10-08,Almaty,mass,2023-04-29,inactive
10122,Лидия Леонидовна Пестова,106182424300,oleg_31@example.org,1980-07-18,Almaty,mass,2025-05-26,active
10123,Пелагея Петровна Шарапова,722368806155,rubenjacobs@example.com,1970-06-10,Almaty,mass,2023-07-16,active
10124,Фролов Флорентин Егорович,125776702476,matthew65@example.net,1996-06-18,Almaty,mass,2021-06-28,blocked
10125,Соломон Чеславович Агафонов,966364002066,kristina71@example.net,1999-09-02,Shymkent,mass,2025-10-16,active
10126,Морозова Агата Геннадиевна,993125998319,tverdislav22@example.com,1990-11-17,Shymkent,mass,2022-07-15,inactive
10127,Christina White,014419184773,jasonortega@example.org,1995-02-18,Astana,affluent,2023-12-08,blocked
10128,Kathryn Diaz,688167171456,prohorovmechislav@example.com,1994-12-29,Almaty,affluent,2025-04-03,active
10129,Богданова Лариса Львовна,568562479274,morrisonstephanie@example.net,1995-03-04,Astana,affluent,2024-07-22,active
10130,Сидор Исидорович Сидоров,702940122834,bzhuravlev@example.com,1973-10-02,Almaty,mass,2021-05-24,active
10131,Филимон Иларионович Емельянов,640184819773,nesterovizot@example.net,2005-03-27,Astana,mass,2025-05-24,active
10132,Anna Daniels,965566924894,valentina1992@example.net,2006-04-18,Atyrau,mass,2021-11-12,active
10133,John Jones,,gavrilovapollon@example.com,1984-04-15,Almaty,mass,2023-12-05,active
10134,Татьяна Владимировна Никитина,184739895683,hayleysmith@example.org,1991-01-29,Karaganda,mass,2022-05-20,blocked
10135,Calvin Young,054011267015,okopilova@example.net,1975-10-10,Almaty,mass,2023-11-08,active
10136,Александра Семеновна Красильникова,615529428448,simonovaantonina@example.org,2000-04-20,Astana,mass,2023-03-20,active
10137,Надежда Тимофеевна Мухина,969063635046,kalininafekla@example.com,1987-07-03,Atyrau,mass,2025-03-02,active
10138,Wayne Hunter,878721984057,michaelstephens@example.com,2003-06-19,Atyrau,mass,2026-03-21,active
10139,Justin Thomas,450238683925,nmarkova@example.net,1968-03-17,Astana,premium,2022-10-10,blocked
10140,Jacqueline Pena,192809621944,kalashnikovgleb@example.net,1985-01-26,Shymkent,mass,2021-11-15,inactive
10141,Носов Виссарион Елисеевич,072520718217,martin79@example.com,2007-02-23,Karaganda,mass,2024-04-09,inactive
10142,Carla Lowe,910811703188,careyjulie@example.net,1985-05-28,Almaty,mass,2025-01-25,active
10143,Matthew Ross,116015907635,,1989-06-06,Karaganda,mass,2022-05-06,active
10144,Наина Тарасовна Кабанова,224037900945,robertschneider@example.org,1977-11-07,Karaganda,mass,2024-07-10,active
10145,Kenneth Macias,038507126281,kyleallen@example.org,2005-01-21,Karaganda,mass,2023-01-16,inactive
10146,Козлов Святослав Ярославович,044102396067,,2007-10-26,Atyrau,mass,2023-02-16,active
10147,Paul Berger,355552582256,volson@example.net,1985-09-27,Astana,premium,2024-06-21,active
10148,Robert Nelson,,tteterin@example.com,1986-09-07,Almaty,mass,2025-08-11,blocked
10149,Никон Евсеевич Бобров,913595914709,,1975-12-19,Shymkent,premium,2022-05-02,blocked
10150,Елисеев Рюрик Брониславович,730095785456,andre1999@example.net,1972-10-10,Almaty,mass,2021-08-01,active
10151,Matthew Patel,590977180645,morriskerry@example.net,1970-05-29,Karaganda,mass,2025-07-21,active
10152,Debra Bailey,093742519785,zatsevaaleksandra@example.net,2006-07-06,Astana,mass,2022-03-03,active
10153,Ширяев Мартьян Валентинович,086181212322,kornil_1985@example.net,2005-04-04,Astana,affluent,2024-04-04,active
10154,Billy Wood,418917753247,yyoung@example.com,2001-07-27,Atyrau,mass,2025-09-15,blocked
10155,Фадей Валерианович Дмитриев,485951725786,alexandertaylor@example.com,1996-11-03,Almaty,mass,2026-02-14,blocked
10156,Donna Thomas,002823977769,,2007-01-14,Astana,premium,2022-12-11,active
10157,Jeremy Ballard,738314490772,yfernandez@example.net,2007-04-28,Astana,mass,2026-01-14,active
