account_id,customer_id,product_type,currency,balance,opened_date,closed_date,status
ACC116975,8442,savings,KZT,1359160.91,2025-11-20,,active
ACC116976,8442,debit,KZT,43753.61,2026-04-14,2026-04-22,closed
ACC116977,8442,debit,EUR,5036.1,2026-01-24,2026-04-11,closed
ACC116978,8443,savings,KZT,1198225.31,2025-07-07,,active
ACC116979,8444,debit,EUR,12566.08,2025-03-13,2026-02-20,closed
ACC116980,8444,salary,USD,17258.73,2025-09-21,2025-10-01,closed
ACC116981,8444,salary,KZT,548344.55,2023-05-14,,active
ACC116982,8445,debit,EUR,22987.88,2024-11-18,2026-01-25,closed
ACC116983,8446,debit,EUR,209649.43,2024-01-09,,active
ACC116984,8446,deposit,KZT,703102.65,2026-01-28,,active
ACC116985,8446,salary,EUR,33970.81,2024-04-06,2025-12-25,closed
ACC116986,8447,debit,EUR,15212.53,2024-10-06,2025-04-06,closed
ACC116987,8447,debit,KZT,381647.06,2024-05-07,,active
ACC116988,8448,deposit,EUR,820505.22,2025-03-28,,active
ACC116989,8448,debit,KZT,800272.66,2025-05-26,,active
ACC116990,8449,savings,KZT,1220570.44,2024-06-14,,active
ACC116991,8449,deposit,EUR,325031.44,2026-01-25,,active
ACC116992,8449,savings,KZT,1020431.63,2025-09-29,,active
ACC116993,8450,savings,USD,825644.13,2025-07-15,,active
ACC116994,8450,salary,KZT,347566.04,2025-11-29,,active
ACC116995,8450,savings,EUR,565237.2,2023-08-18,,active
ACC116996,8451,salary,USD,21094.52,2023-09-07,2023-10-11,closed
ACC116997,8451,savings,KZT,1029632.56,2026-04-29,,active
ACC116998,8451,deposit,USD,528061.75,2023-12-31,,active
ACC116999,8452,salary,KZT,12936.62,2026-03-25,2026-04-28,closed
ACC117000,8452,debit,KZT,3753.67,2026-02-19,2026-03-31,closed
ACC117001,8453,savings,KZT,663000.65,2025-04-24,,active
ACC117002,8454,debit,USD,42428.93,2023-08-07,2024-08-15,closed
ACC117003,8454,debit,KZT,792697.92,2024-10-09,,active
ACC117004,8454,deposit,EUR,844155.92,2022-06-10,,active
ACC117005,8455,debit,EUR,1491048.37,2025-09-10,,active
ACC117006,8455,savings,USD,1137705.34,2025-04-12,,active
ACC117007,8455,savings,USD,984449.09,2025-07-04,,active
ACC117008,8456,savings,USD,1319103.02,2026-02-07,,active
ACC117009,8457,debit,KZT,36173.6,2023-12-08,2026-03-13,closed
ACC117010,8458,savings,KZT,292016.82,2024-05-17,,active
ACC117011,8458,debit,EUR,44531.32,2023-11-09,2024-12-24,closed
ACC117012,8458,savings,USD,383283.7,2024-04-07,,active
ACC117013,8459,debit,KZT,1014866.97,2023-12-04,,active
ACC117014,8460,deposit,KZT,646585.65,2024-02-14,,active
ACC117015,8461,salary,USD,1117705.46,2024-12-06,,active
ACC117016,8461,debit,EUR,766143.75,2026-04-03,,active
ACC117017,8462,deposit,KZT,38281.1,2026-04-28,2026-04-29,closed
ACC117018,8463,salary,KZT,793819.65,2024-06-15,,active
ACC117019,8463,savings,USD,1177362.06,2023-09-02,,active
ACC117020,8463,deposit,KZT,120662.88,2024-12-30,,active
ACC117021,8464,deposit,KZT,1296945.21,2025-09-16,,active
ACC117022,8464,salary,KZT,43996.08,2025-11-09,2026-02-24,closed
ACC117023,8465,savings,KZT,337762.72,2024-09-10,,active
ACC117024,8466,debit,KZT,1040327.97,2022-07-12,,active
ACC117025,8466,debit,KZT,112020.74,2023-09-11,,active
ACC117026,8467,savings,USD,1368164.48,2023-08-22,,active
ACC117027,8467,debit,KZT,255579.37,2025-06-30,,active
ACC117028,8468,debit,USD,1017426.0,2024-07-14,,active
ACC117029,8469,deposit,USD,510945.28,2026-04-08,,active
ACC117030,8469,savings,KZT,1330732.25,2026-04-13,,active
ACC117031,8469,deposit,EUR,871655.33,2026-03-29,,active
ACC117032,8470,salary,USD,1312299.2,2023-12-03,,active
ACC117033,8471,deposit,KZT,1237211.6,2024-11-12,,active
ACC117034,8471,debit,EUR,492843.65,2025-05-22,,active
ACC117035,8472,deposit,KZT,1238219.37,2025-10-26,,active
ACC117036,8472,savings,USD,43050.11,2026-03-11,2026-04-22,closed
ACC117037,8473,salary,USD,1152197.21,2024-03-14,,active
ACC117038,8473,debit,KZT,38734.75,2024-05-29,2026-03-17,closed
ACC117039,8474,salary,KZT,86475.66,2026-04-22,,active
ACC117040,8474,savings,USD,308593.68,2026-03-01,,active
ACC117041,8475,deposit,KZT,348415.96,2024-08-03,,active
ACC117042,8475,debit,EUR,31981.75,2024-12-31,2025-09-30,closed
ACC117043,8476,salary,KZT,1042299.71,2024-07-08,,active
ACC117044,8477,deposit,KZT,14951.22,2025-08-22,2026-04-04,closed
ACC117045,8477,deposit,KZT,55533.71,2025-09-19,,active
ACC117046,8477,deposit,EUR,1251106.7,2025-08-08,,active
ACC117047,8478,deposit,USD,662180.18,2024-02-11,,active
ACC117048,8478,salary,KZT,1379568.12,2023-09-01,,active
ACC117049,8478,salary,USD,1379822.4,2025-07-06,,active
ACC117050,8479,savings,USD,27070.71,2021-08-27,2024-01-06,closed
ACC117051,8480,debit,USD,213299.8,2026-01-20,,active
ACC117052,8481,savings,KZT,33965.97,2025-06-03,2026-03-03,closed
ACC117053,8481,deposit,USD,381641.28,2024-12-12,,active
ACC117054,8482,debit,USD,25055.61,2025-01-12,2026-04-20,closed
ACC117055,8482,salary,KZT,36090.39,2025-09-09,2026-01-09,closed
ACC117056,8483,salary,KZT,1026778.09,2025-11-27,,active
ACC117057,8484,savings,KZT,878109.06,2024-07-05,,active
ACC117058,8484,salary,KZT,1363884.15,2026-02-16,,active
ACC117059,8484,savings,KZT,1109100.49,2024-12-05,,active
ACC117060,8485,salary,EUR,941397.53,2026-04-20,,active
ACC117061,8485,salary,KZT,44002.46,2026-04-22,2026-04-29,closed
ACC117062,8486,debit,KZT,117739.49,2023-10-24,,active
ACC117063,8486,savings,EUR,621837.87,2025-01-13,,active
ACC117064,8486,debit,KZT,1259608.06,2024-02-18,,active
ACC117065,8487,deposit,USD,1073170.24,2026-03-27,,active
ACC117066,8488,debit,KZT,1141661.71,2026-01-24,,active
ACC117067,8488,deposit,USD,603517.88,2024-05-28,,active
ACC117068,8489,salary,KZT,1163946.4,2025-04-10,,active
ACC117069,8489,salary,KZT,998515.54,2024-02-10,,active
ACC117070,8489,salary,EUR,983121.53,2024-02-18,,active
ACC117071,8490,debit,EUR,20805.04,2023-06-17,2023-07-26,closed
ACC117072,8491,savings,EUR,858.12,2025-05-10,2025-05-21,closed
ACC117073,8492,debit,KZT,856357.73,2025-04-28,,active
ACC117074,8492,savings,KZT,1058183.08,2024-04-30,,active
ACC117075,8492,deposit,USD,12344.27,2026-02-14,2026-03-11,closed
ACC117076,8493,salary,KZT,14028.77,2025-04-28,2026-03-24,closed
ACC117077,8493,debit,KZT,818448.41,2024-07-09,,active
ACC117078,8493,deposit,EUR,5328.91,2024-04-08,2025-09-20,closed
ACC117079,8494,debit,USD,1215091.95,2025-09-04,,active
ACC117080,8494,deposit,KZT,649141.33,2023-05-20,,active
ACC117081,8494,savings,EUR,48092.24,2022-07-21,2023-12-10,closed
ACC117082,8495,debit,EUR,194380.93,2025-08-19,,active
ACC117083,8495,debit,KZT,14436.05,2025-09-28,2025-11-19,closed
ACC117084,8496,deposit,KZT,63407.62,2022-02-10,,active
ACC117085,8496,salary,KZT,187391.51,2023-03-24,,active
ACC117086,8497,deposit,KZT,285355.75,2024-09-05,,active
ACC117087,8498,salary,EUR,1452027.89,2025-03-20,,active
ACC117088,8498,savings,EUR,393233.8,2022-09-12,,active
ACC117089,8498,savings,EUR,76926.52,2024-10-18,,active
ACC117090,8499,deposit,EUR,816055.41,2024-02-29,,active
ACC117091,8499,salary,KZT,35164.87,2025-05-23,2025-10-11,closed
ACC117092,8500,deposit,KZT,108339.84,2025-03-20,,active
ACC117093,8500,deposit,KZT,279302.28,2024-11-17,,active
ACC117094,8500,savings,EUR,312888.06,2024-07-12,,active
ACC117095,8501,debit,KZT,135198.97,2024-09-26,,active
ACC117096,8501,debit,KZT,720391.83,2026-01-05,,active
ACC117097,8501,debit,KZT,970617.55,2024-07-06,,active
ACC117098,8502,salary,USD,64666.96,2025-03-05,,active
ACC117099,8503,salary,EUR,32532.06,2023-02-27,2023-09-19,closed
ACC117100,8503,salary,KZT,369903.09,2023-10-16,,active
ACC117101,8503,salary,KZT,1455640.82,2022-01-07,,active
ACC117102,8504,deposit,USD,48840.88,2024-03-15,,active
ACC117103,8505,savings,KZT,1093214.91,2025-04-28,,active
ACC117104,8506,savings,KZT,19334.54,2026-04-08,2026-04-15,closed
ACC117105,8506,deposit,KZT,3954.68,2025-12-24,,active
ACC117106,8506,savings,EUR,723980.46,2025-02-27,,active
ACC117107,8507,salary,KZT,1232607.63,2026-03-02,,active
ACC117108,8507,debit,USD,894358.46,2026-04-28,,active
ACC117109,8507,savings,USD,38140.72,2023-07-21,2024-10-09,closed
ACC117110,8508,deposit,USD,45256.6,2026-03-13,2026-03-18,closed
ACC117111,8509,deposit,EUR,465948.78,2025-09-08,,active
ACC117112,8509,deposit,USD,314925.81,2023-10-23,,active
ACC117113,8509,savings,EUR,1383951.19,2025-04-17,,active
ACC117114,8510,salary,KZT,238811.17,2023-03-22,,active
ACC117115,8510,salary,USD,128804.22,2024-07-03,,active
ACC117116,8511,deposit,KZT,255552.15,2023-06-02,,active
ACC117117,8512,deposit,USD,841004.04,2022-04-23,,active
ACC117118,8512,deposit,KZT,164881.2,2023-12-18,,active
ACC117119,8512,savings,EUR,36480.74,2023-12-14,2025-08-29,closed
ACC117120,8513,salary,KZT,1401383.76,2024-12-09,,active
ACC117121,8513,debit,EUR,1338048.72,2025-02-18,,active
ACC117122,8514,savings,USD,711459.34,2026-01-28,,active
ACC117123,8514,savings,EUR,844406.25,2026-03-29,,active
ACC117124,8515,savings,USD,16130.62,2025-08-14,2025-09-29,closed
ACC117125,8516,deposit,EUR,39704.66,2026-02-05,2026-03-26,closed
ACC117126,8516,salary,KZT,639223.59,2026-02-10,,active
ACC117127,8517,salary,KZT,930516.83,2024-12-16,,active
ACC117128,8517,savings,USD,1353708.33,2023-04-27,,active
ACC117129,8517,salary,USD,69307.5,2026-01-09,,active
ACC117130,8518,deposit,USD,1356124.02,2024-09-22,,active
ACC117131,8519,debit,USD,1580.8,2025-11-30,2026-02-19,closed
ACC117132,8519,debit,KZT,496512.75,2026-02-16,,active
ACC117133,8520,salary,EUR,31926.49,2024-02-16,2025-01-19,closed
ACC117134,8521,salary,KZT,756139.97,2025-09-26,,active
ACC117135,8521,salary,EUR,472310.17,2025-04-12,,active
ACC117136,8522,debit,USD,167463.75,2023-04-20,,active
ACC117137,8522,debit,KZT,30089.0,2023-12-25,2025-02-12,closed
ACC117138,8522,salary,EUR,38099.37,2025-03-14,2025-09-13,closed
ACC117139,8523,deposit,USD,637010.4,2024-07-19,,active
ACC117140,8523,deposit,USD,35847.41,2025-12-22,2026-01-05,closed
ACC117141,8523,debit,USD,913813.99,2026-02-22,,active
ACC117142,8524,debit,KZT,1106.22,2026-01-29,2026-03-07,closed
ACC117143,8525,savings,KZT,24877.05,2025-05-11,2025-12-29,closed
ACC117144,8525,savings,EUR,88277.75,2024-09-30,,active
ACC117145,8526,debit,USD,1395519.73,2025-09-21,,active
ACC117146,8527,salary,EUR,3029.23,2025-05-16,,active
ACC117147,8527,debit,EUR,1005934.02,2026-03-09,,active
ACC117148,8528,deposit,USD,731987.3,2025-10-18,,active
ACC117149,8528,salary,KZT,388970.82,2025-09-03,,active
ACC117150,8528,deposit,KZT,4713.19,2025-09-30,2026-02-15,closed
ACC117151,8529,salary,USD,1139327.32,2025-09-22,,active
ACC117152,8529,savings,USD,11761.49,2025-03-12,2025-11-18,closed
ACC117153,8530,savings,KZT,1024032.28,2024-10-30,,active
ACC117154,8531,salary,USD,27800.11,2022-04-14,2023-01-24,closed
ACC117155,8531,debit,USD,1022419.59,2024-09-24,,active
ACC117156,8532,debit,EUR,1195329.71,2025-09-21,,active
ACC117157,8532,deposit,USD,1317733.78,2024-11-25,,active
ACC117158,8532,deposit,KZT,187918.65,2025-08-12,,active
ACC117159,8533,salary,EUR,623547.64,2026-02-24,,active
ACC117160,8533,debit,USD,16185.42,2024-08-29,2025-04-17,closed
ACC117161,8533,savings,KZT,242133.06,2024-12-13,,active
ACC117162,8534,savings,KZT,1129874.05,2025-08-30,,active
ACC117163,8535,deposit,KZT,672294.48,2025-09-26,,active
ACC117164,8535,salary,EUR,8868.39,2022-07-28,2022-11-28,closed
ACC117165,8535,salary,EUR,4448.71,2022-11-03,,active
ACC117166,8536,deposit,KZT,924280.7,2026-03-31,,active
ACC117167,8537,savings,USD,1134581.07,2026-04-04,,active
ACC117168,8537,deposit,KZT,30206.27,2023-11-30,2025-07-09,closed
ACC117169,8537,savings,KZT,1087064.02,2024-09-12,,active
ACC117170,8538,salary,EUR,43163.17,2023-05-01,2024-06-03,closed
ACC117171,8539,salary,KZT,1184649.72,2025-06-15,,active
ACC117172,8540,deposit,EUR,460231.17,2024-12-04,,active
ACC117173,8541,debit,KZT,147537.25,2026-02-27,,active
ACC117174,8541,deposit,USD,1346336.26,2026-04-03,,active
ACC117175,8542,savings,USD,954320.43,2026-04-03,,active
ACC117176,8543,savings,EUR,230154.8,2025-11-11,,active
ACC117177,8543,savings,KZT,739313.75,2025-11-22,,active
ACC117178,8544,debit,USD,1228017.61,2024-07-16,,active
ACC117179,8544,deposit,EUR,500995.26,2024-06-04,,active
ACC117180,8545,savings,EUR,263.74,2026-04-22,2026-04-28,closed
ACC117181,8545,savings,KZT,497489.54,2026-04-19,,active
ACC117182,8545,deposit,KZT,1014167.63,2026-04-22,,active
ACC117183,8546,deposit,KZT,471904.06,2024-09-25,,active
ACC117184,8546,deposit,USD,946904.24,2024-06-09,,active
ACC117185,8546,debit,KZT,11121.24,2025-07-29,2026-04-17,closed
ACC117186,8547,salary,KZT,29153.47,2025-05-29,2026-04-11,closed
ACC117187,8548,savings,KZT,1304774.62,2026-02-07,,active
ACC117188,8548,savings,KZT,425758.97,2023-11-25,,active
ACC117189,8549,deposit,KZT,1049867.59,2024-05-13,,active
ACC117190,8550,deposit,KZT,11210.04,2026-03-14,2026-03-25,closed
ACC117191,8551,savings,KZT,6149.7,2025-05-17,2025-05-23,closed
ACC117192,8552,deposit,EUR,27489.13,2024-12-30,2025-03-31,closed
ACC117193,8552,deposit,KZT,28634.83,2024-06-27,2024-10-14,closed
ACC117194,8552,salary,EUR,1088525.12,2024-04-20,,active
ACC117195,8553,deposit,KZT,19289.58,2024-12-22,2025-06-11,closed
ACC117196,8553,deposit,KZT,17328.58,2024-03-31,2024-04-14,closed
ACC117197,8553,salary,KZT,568713.65,2026-03-13,,active
ACC117198,8554,deposit,USD,1262899.45,2024-02-24,,active
ACC117199,8554,salary,KZT,87326.14,2025-10-11,,active
ACC117200,8554,salary,USD,47051.64,2025-02-21,2025-04-23,closed
ACC117201,8555,deposit,USD,1313964.2,2024-08-09,,active
ACC117202,8555,savings,KZT,1440335.36,2025-11-10,,active
ACC117203,8555,deposit,USD,1030659.33,2025-09-23,,active
ACC117204,8556,deposit,KZT,35196.68,2026-02-17,2026-02-19,closed
ACC117205,8557,deposit,KZT,767077.09,2026-04-04,,active
ACC117206,8557,salary,KZT,1335640.2,2025-12-04,,active
ACC117207,8557,deposit,EUR,851728.97,2025-09-04,,active
ACC117208,8558,debit,EUR,188.7,2026-01-15,,active
ACC117209,8559,salary,KZT,659796.21,2025-12-09,,active
ACC117210,8559,salary,KZT,4381.67,2024-01-21,2024-02-15,closed
ACC117211,8560,salary,EUR,1404131.46,2025-06-18,,active
ACC117212,8560,salary,KZT,1479100.87,2024-09-08,,active
ACC117213,8560,deposit,EUR,546399.82,2025-10-30,,active
ACC117214,8561,salary,KZT,1453058.81,2024-08-30,,active
ACC117215,8561,savings,EUR,356203.41,2023-03-18,,active
ACC117216,8562,salary,KZT,217392.54,2025-02-27,,active
ACC117217,8563,savings,EUR,19485.84,2023-03-25,2025-02-13,closed
ACC117218,8563,deposit,KZT,1252254.7,2025-05-29,,active
ACC117219,8563,savings,KZT,48510.25,2024-06-30,2024-12-06,closed
ACC117220,8564,savings,EUR,5857.06,2025-11-23,2026-04-19,closed
ACC117221,8564,savings,EUR,10155.25,2026-01-09,2026-03-14,closed
ACC117222,8564,salary,EUR,589025.84,2026-01-19,,active
ACC117223,8565,savings,KZT,47186.22,2025-11-03,2026-02-09,closed
ACC117224,8565,deposit,EUR,592744.49,2026-03-21,,active
ACC117225,8566,salary,EUR,891280.2,2026-04-05,,active
ACC117226,8567,debit,USD,763032.39,2024-08-15,,active
ACC117227,8568,debit,USD,656224.82,2023-05-02,,active
ACC117228,8568,debit,KZT,349573.66,2021-09-25,,active
ACC117229,8568,salary,EUR,14485.35,2022-09-08,,active
ACC117230,8569,savings,EUR,24884.32,2022-12-11,2025-05-18,closed
ACC117231,8569,debit,KZT,270730.89,2024-09-27,,active
ACC117232,8569,debit,EUR,1101618.66,2023-05-31,,active
ACC117233,8570,savings,USD,45030.08,2026-04-18,,active
ACC117234,8570,deposit,KZT,782578.41,2025-06-12,,active
ACC117235,8571,salary,KZT,43495.82,2026-04-07,2026-04-26,closed
ACC117236,8571,salary,USD,8377.23,2025-03-13,2026-04-19,closed
ACC117237,8571,deposit,KZT,72723.97,2025-11-13,,active
ACC117238,8572,deposit,USD,604170.99,2022-07-01,,active
ACC117239,8572,deposit,EUR,513531.8,2025-12-29,,active
ACC117240,8572,deposit,KZT,43260.19,2025-07-04,2026-01-28,closed
ACC117241,8573,savings,EUR,619935.7,2025-06-22,,active
ACC117242,8573,deposit,KZT,41462.44,2024-12-23,2026-02-02,closed
ACC117243,8573,deposit,USD,1220545.37,2025-10-23,,active
ACC117244,8574,deposit,KZT,1292379.73,2025-09-29,,active
ACC117245,8574,salary,KZT,929342.87,2026-03-29,,active
ACC117246,8574,debit,KZT,34713.61,2026-04-15,2026-04-28,closed
ACC117247,8575,savings,USD,20832.96,2026-03-26,2026-04-25,closed
ACC117248,8575,savings,KZT,1448541.77,2026-03-14,,active
ACC117249,8575,deposit,EUR,1111190.95,2026-04-24,,active
ACC117250,8576,deposit,EUR,46187.44,2024-08-29,,active
ACC117251,8576,savings,USD,1346335.8,2024-08-26,,active
ACC117252,8576,savings,KZT,561051.38,2025-06-27,,active
ACC117253,8577,salary,KZT,219412.45,2026-01-02,,active
ACC117254,8577,deposit,KZT,606911.27,2025-04-03,,active
ACC117255,8578,deposit,USD,26671.61,2025-12-09,2026-01-30,closed
ACC117256,8578,salary,EUR,1137602.05,2024-07-01,,active
ACC117257,8578,salary,USD,191619.74,2024-06-10,,active
ACC117258,8579,debit,EUR,369968.46,2026-03-05,,active
ACC117259,8580,salary,USD,984786.52,2025-09-21,,active
ACC117260,8580,savings,KZT,894253.98,2025-04-17,,active
ACC117261,8581,salary,USD,44028.97,2025-01-22,2025-02-23,closed
ACC117262,8581,savings,KZT,35511.73,2025-03-06,2025-06-29,closed
ACC117263,8582,salary,EUR,1133152.43,2024-07-01,,active
ACC117264,8583,deposit,KZT,1449.25,2025-10-05,,active
ACC117265,8583,salary,KZT,1240914.12,2025-01-29,,active
ACC117266,8583,salary,USD,39174.47,2025-12-11,2026-04-12,closed
ACC117267,8584,debit,KZT,1138137.71,2026-03-31,,active
ACC117268,8584,deposit,KZT,281498.79,2025-09-22,,active
ACC117269,8584,savings,KZT,988316.1,2021-12-03,,active
ACC117270,8585,savings,KZT,34535.51,2022-08-06,2023-02-02,closed
ACC117271,8585,debit,EUR,80081.02,2025-03-19,,active
ACC117272,8585,savings,KZT,59948.69,2024-03-19,,active
ACC117273,8586,debit,USD,615785.94,2026-04-25,,active
ACC117274,8586,savings,EUR,657568.1,2026-04-04,,active
ACC117275,8586,debit,USD,1342062.99,2025-11-15,,active
ACC117276,8587,savings,USD,426178.01,2024-10-29,,active
ACC117277,8588,debit,KZT,766681.87,2022-06-17,,active
ACC117278,8589,salary,USD,66007.05,2026-04-07,,active
ACC117279,8589,deposit,KZT,10489.07,2025-12-23,2026-03-23,closed
ACC117280,8589,deposit,KZT,1234606.95,2026-03-27,,active
ACC117281,8590,savings,EUR,746167.59,2026-01-27,,active
ACC117282,8590,deposit,KZT,244827.98,2025-05-06,,active
ACC117283,8590,savings,EUR,1094301.08,2025-10-23,,active
ACC117284,8591,savings,KZT,11131.75,2025-01-02,2025-09-07,closed
ACC117285,8591,debit,USD,273717.13,2025-04-16,,active
ACC117286,8592,deposit,USD,725917.68,2023-05-27,,active
ACC117287,8592,debit,EUR,1317061.91,2021-12-08,,active
ACC117288,8592,salary,KZT,882901.64,2024-06-08,,active
ACC117289,8593,debit,USD,481427.53,2026-02-26,,active
ACC117290,8594,debit,EUR,924083.93,2025-09-13,,active
ACC117291,8594,savings,EUR,1497229.06,2026-04-14,,active
ACC117292,8594,debit,KZT,1455746.54,2025-12-01,,active
ACC117293,8595,salary,KZT,9917.93,2023-04-08,2024-08-13,closed
ACC117294,8595,savings,KZT,1139651.58,2024-08-21,,active
ACC117295,8595,savings,USD,932393.21,2025-04-29,,active
ACC117296,8596,savings,EUR,1265964.37,2025-06-24,,active
ACC117297,8596,salary,USD,1211317.42,2025-03-19,,active
ACC117298,8597,savings,EUR,84652.75,2022-12-22,,active
ACC117299,8598,savings,USD,49152.41,2022-12-12,2025-01-28,closed
ACC117300,8598,salary,EUR,747117.48,2024-10-10,,active
ACC117301,8598,salary,KZT,1007291.54,2025-03-21,,active
ACC117302,8599,deposit,KZT,159122.34,2024-11-30,,active
ACC117303,8599,savings,KZT,508404.22,2024-09-16,,active
ACC117304,8599,savings,EUR,818961.72,2025-11-04,,active
ACC117305,8600,savings,USD,67131.05,2024-06-28,,active
ACC117306,8601,debit,USD,667789.45,2026-04-28,,active
ACC117307,8601,debit,KZT,5176.62,2023-08-02,2024-07-14,closed
ACC117308,8602,debit,KZT,1477250.55,2024-12-31,,active
ACC117309,8603,debit,KZT,652937.94,2026-03-14,,active
ACC117310,8603,debit,KZT,1202984.38,2026-04-19,,active
ACC117311,8604,deposit,KZT,1350589.69,2025-11-11,,active
ACC117312,8604,savings,EUR,1057787.4,2026-02-20,,active
ACC117313,8604,salary,USD,101271.14,2026-03-29,,active
ACC117314,8605,debit,USD,585535.5,2024-04-19,,active
ACC117315,8606,debit,KZT,808152.02,2025-04-03,,active
ACC117316,8606,deposit,USD,950609.89,2025-03-20,,active
ACC117317,8607,debit,USD,9274.03,2024-01-17,2025-11-17,closed
ACC117318,8607,deposit,KZT,32877.4,2024-10-25,2025-10-12,closed
ACC117319,8607,savings,EUR,733884.39,2024-05-11,,active
ACC117320,8608,debit,KZT,1211349.07,2023-07-27,,active
ACC117321,8608,savings,EUR,635263.12,2024-09-01,,active
ACC117322,8609,salary,EUR,319941.24,2025-06-05,,active
ACC117323,8609,salary,USD,7792.82,2023-11-02,2026-01-19,closed
ACC117324,8610,deposit,KZT,1075054.14,2025-07-11,,active
ACC117325,8611,debit,USD,388750.54,2025-05-01,,active
ACC117326,8612,savings,USD,46933.45,2023-12-21,2024-03-13,closed
ACC117327,8612,deposit,USD,844211.22,2025-06-12,,active
ACC117328,8613,salary,KZT,1249923.3,2023-10-12,,active
ACC117329,8613,deposit,USD,331956.75,2025-11-01,,active
ACC117330,8614,savings,KZT,402601.95,2026-01-31,,active
ACC117331,8615,salary,KZT,269975.01,2024-06-26,,active
ACC117332,8615,salary,KZT,698278.9,2025-01-09,,active
ACC117333,8615,savings,KZT,153105.26,2024-11-18,,active
ACC117334,8616,salary,KZT,775094.15,2026-03-01,,active
ACC117335,8616,salary,EUR,303958.07,2026-01-04,,active
ACC117336,8616,savings,EUR,1464701.92,2025-10-04,,active
ACC117337,8617,deposit,EUR,854428.42,2025-04-12,,active
ACC117338,8617,savings,KZT,1478132.11,2025-02-25,,active
ACC117339,8617,salary,USD,271483.14,2025-03-29,,active
ACC117340,8618,savings,USD,99987.85,2026-01-11,,active
ACC117341,8618,salary,KZT,1248619.47,2026-02-19,,active
ACC117342,8618,debit,EUR,1380323.53,2025-04-17,,active
ACC117343,8619,savings,KZT,1098562.69,2025-06-30,,active
ACC117344,8619,salary,EUR,1028729.33,2025-12-29,,active
ACC117345,8619,salary,KZT,67793.02,2025-06-20,,active
ACC117346,8620,savings,EUR,1216075.65,2026-02-24,,active
ACC117347,8621,deposit,KZT,43078.87,2024-03-05,2025-05-10,closed
ACC117348,8621,deposit,KZT,404539.13,2024-08-01,,active
ACC117349,8622,deposit,USD,554217.86,2026-03-10,,active
ACC117350,8622,debit,USD,834832.97,2024-10-31,,active
ACC117351,8622,savings,KZT,26356.29,2026-02-24,2026-03-14,closed
ACC117352,8623,debit,EUR,61443.56,2022-08-11,,active
ACC117353,8623,savings,USD,45191.84,2022-04-27,2024-07-27,closed
ACC117354,8623,savings,EUR,1106364.49,2025-06-20,,active
ACC117355,8624,salary,EUR,1467196.45,2025-03-24,,active
ACC117356,8624,debit,USD,304772.3,2022-03-21,,active
ACC117357,8625,deposit,KZT,707981.89,2026-04-28,,active
ACC117358,8626,debit,USD,498655.05,2023-02-24,,active
ACC117359,8626,salary,KZT,39316.84,2024-11-22,2026-02-02,closed
ACC117360,8626,deposit,USD,713662.73,2022-02-06,,active
ACC117361,8627,savings,USD,8010.33,2025-09-20,2026-02-14,closed
ACC117362,8627,debit,EUR,40810.84,2025-08-10,,active
ACC117363,8628,deposit,KZT,1270389.45,2023-05-29,,active
ACC117364,8628,savings,KZT,803211.98,2026-01-03,,active
ACC117365,8628,deposit,KZT,46645.1,2025-07-05,,active
ACC117366,8629,savings,KZT,1184758.84,2025-05-30,,active
ACC117367,8629,debit,USD,36089.58,2025-12-04,2026-03-31,closed
ACC117368,8630,deposit,EUR,38069.69,2025-10-03,2026-04-16,closed
ACC117369,8631,savings,EUR,976490.39,2025-05-22,,active
ACC117370,8631,debit,EUR,286892.11,2023-08-02,,active
ACC117371,8631,savings,USD,782773.45,2023-06-19,,active
ACC117372,8632,deposit,KZT,183250.06,2024-10-06,,active
ACC117373,8633,deposit,KZT,1085564.6,2025-12-09,,active
ACC117374,8633,debit,KZT,15607.25,2026-04-15,2026-04-22,closed
ACC117375,8634,savings,KZT,12563.44,2023-09-20,2024-01-05,closed
ACC117376,8635,savings,KZT,1174101.17,2023-04-04,,active
ACC117377,8635,deposit,KZT,998249.74,2026-03-09,,active
ACC117378,8635,deposit,USD,780332.83,2024-05-15,,active
ACC117379,8636,salary,KZT,34821.87,2024-04-30,2025-12-11,closed
ACC117380,8636,deposit,KZT,7798.87,2026-04-20,,active
ACC117381,8636,debit,KZT,1320318.88,2025-02-12,,active
ACC117382,8637,savings,EUR,722704.85,2025-09-15,,active
ACC117383,8637,deposit,KZT,26182.87,2025-11-21,2026-04-13,closed
ACC117384,8638,debit,USD,1166208.64,2025-09-18,,active
ACC117385,8638,salary,EUR,1302772.3,2026-03-06,,active
ACC117386,8639,savings,KZT,1489692.83,2024-08-15,,active
ACC117387,8640,salary,KZT,5117.81,2024-01-20,2025-10-25,closed
ACC117388,8640,deposit,USD,473570.24,2025-06-15,,active
ACC117389,8641,savings,EUR,869723.77,2025-10-27,,active
ACC117390,8641,deposit,EUR,480252.3,2026-01-11,,active
ACC117391,8642,debit,USD,13395.1,2025-07-30,2025-12-27,closed
ACC117392,8642,deposit,KZT,70753.61,2021-11-27,,active
ACC117393,8643,deposit,EUR,1392613.4,2024-03-04,,active
ACC117394,8643,debit,KZT,48291.61,2024-05-16,2025-09-17,closed
ACC117395,8643,salary,USD,1258286.47,2025-06-17,,active
ACC117396,8644,debit,USD,1169733.73,2026-02-20,,active
ACC117397,8644,savings,KZT,889714.5,2024-01-09,,active
